llave_cod_cliente,admin_antiguedad_banco,admin_flag_gerenciado,buro_creditos_otros_bancos,buro_score_apc,buro_wallet_share,comp_flag_atm,comp_flag_bpi,comp_flag_cnb,comp_flag_pos,comp_flag_suc,comp_perc_atm,comp_perc_canal_fisico,comp_perc_cnb,comp_perc_bpi,comp_perc_pos,comp_perc_suc,comp_score_digital,comp_txn_atm,comp_txn_bpi,comp_txn_cnb,comp_txn_pos,comp_txn_suc,comp_usd_atm_prom,comp_usd_bpi_prom,comp_usd_cnb_prom,comp_usd_pos_prom,comp_usd_suc_prom,dem_edad,dem_planilla,finc_bal_act,finc_bal_pas,finc_perc_act_tc,finc_perc_pas_tc,finc_sva,finc_tamano_comercial,pdcto_flag_auto,pdcto_flag_cta_ahorro,pdcto_flag_cta_corriente,pdcto_flag_cta_dpf,pdcto_flag_financomer,pdcto_flag_garantizado,pdcto_flag_hipoteca,pdcto_flag_pp,pdcto_flag_seguros,pdcto_flag_tiene_tdc,pdcto_flag_tiene_tdd,pdcto_ivc_actual,dem_salario
98768100,5,0,1,624,0.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,32.5,55,0,4795.13,0,1,0,27.581063,4795.13,0,1,0,0,0,0,0,1,1,1,0,3,618.50
98768487,5,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,2.593497,0,0,1,0,0,0,0,0,0,0,0,0,1,903.28
98768495,5,0,0,,0,0,1,0,0,1,0,0,0,0.64,0,0.36,0,0,7,0,0,4,0,228.666666,0,0,158.333333,55,0,0,1003.34,0,1,1.303705,1003.34,0,1,0,0,0,0,0,0,0,0,0,1,615.13
98768503,5,0,0,566,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,131.833333,29,0,37299.47,0,1,0,12.491727,37299.47,0,0,1,0,0,0,1,0,0,0,0,2,677.46
98768526,5,0,0,537,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,35,0,0,0,0,464.166666,24,0,0,2045.67,0,1,9.052217,2045.67,0,1,0,0,0,0,0,0,0,0,0,1,646.77
98768895,5,0,1,410,0,1,1,0,1,0,0.58,0,0,0.02,0.4,0,0,38,1,0,26,0,270.166666,42.2475,0,55.849166,0,32,0,0,1.01,0,1,4.079103,1.01,0,1,1,0,0,0,0,0,0,0,1,2,649.75
98768954,5,0,0,0,1,1,0,0,1,1,0.14,0,0,0,0.71,0.14,0,6,0,0,30,6,43.416666,0,0,47.141666,62.416666,36,0,0,29.49,0,1,17.109491,29.49,0,1,1,0,0,0,0,0,0,0,1,2,780.11
98769019,5,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,4649.31,0,1,0,10.692096,4649.31,0,1,0,0,0,0,0,1,0,0,0,2,1055.62
98769116,5,0,1,432,0.93,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,904.583333,32,0,12397.35,0,1,0,13.922377,12397.35,0,1,1,0,0,0,0,1,0,0,0,3,948.48
98769140,5,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,754.48,0,1,1.303705,754.48,0,1,0,0,0,0,0,0,0,0,0,1,663.50
98769216,5,0,0,399,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.666666,0,0,0,0,26,0,0,0.97,0,1,2.152527,0.97,0,1,0,0,0,0,0,0,0,0,1,1,647.12
98769274,5,0,0,604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,4216.4,0,1,0,10.692096,4216.4,0,0,0,0,0,0,0,1,0,0,0,1,1180.80
98769396,5,0,1,507,0,1,0,0,1,1,0.26,0,0,0,0.5,0.24,0,21,0,0,41,20,43.75,0,0,132.39,214.166666,49,0,0,629.83,0,1,8.481973,629.83,0,1,0,0,0,0,0,0,0,0,1,1,626.40
98769439,5,0,0,691,0,1,0,0,0,1,0.99,0,0,0,0,0.01,0,86,0,0,0,1,2469.25,0,0,0,298.083333,53,1,0,1.82,0,1,2.775398,1.82,0,0,1,0,0,0,0,0,0,0,1,1,1804.87
98769465,5,0,0,329,0,1,0,0,0,1,0.52,0,0,0,0,0.48,0,26,0,0,0,24,129.583333,0,0,0,392.19,47,1,0,2.49,0,1,2.775398,2.49,0,0,1,0,0,0,0,0,0,0,1,1,644.11
98769588,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,4.83,0,1,,4.83,0,0,1,0,0,0,0,0,0,0,0,1,626.40
98769805,5,0,1,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,20.14,0,1,2.152527,20.14,0,1,0,0,0,0,0,0,0,0,1,1,681.22
98770080,5,0,1,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1.39,0,1,,1.39,0,0,1,0,0,0,0,0,0,0,0,1,626.40
98770192,5,0,1,460,0.5,1,1,0,1,1,0.52,0,0,0.01,0.46,0.02,0,182,3,0,162,6,624.833333,0.75,0,172.7225,370.833333,32,1,8255.8971,83.3929,0.99,0.01,15.570897,8339.29,0,1,1,0,0,0,0,1,0,0,1,3,912.00
98770360,5,0,1,755,0,1,0,0,1,1,0.39,0,0,0,0.58,0.03,0,102,0,0,151,8,504.434166,0,0,312.895833,68.333333,63,1,0,128.36,0,1,7.03774,128.36,0,1,1,0,0,0,0,0,0,0,1,2,675.18
98770881,5,0,1,535,0.12,1,0,0,1,1,0.6,0,0,0,0.13,0.27,0,18,0,0,4,8,183.333333,0,0,44.924166,286.591666,44,0,9209.7,0,1,0,13.884147,9209.7,0,1,0,0,0,0,0,1,0,0,1,2,710.00
98770964,5,0,1,710,0.97,0,1,0,0,1,0,0,0,0.08,0,0.92,0,0,1,0,0,12,0,0.004166,0,0,350,27,0,73293.85,0,1,0,14.884701,73293.85,0,1,1,0,0,0,1,0,0,0,0,3,964.70
98771057,5,0,1,610,0.81,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,153.083333,34,0,41567.34,0,1,0,14.974469,41567.34,0,1,0,0,0,0,1,0,0,0,0,2,791.10
98771079,5,0,1,616,0.89,1,0,0,1,1,0.1,0,0,0,0.84,0.06,0,3,0,0,26,2,1.25,0,0,20.135833,12.083333,28,0,70974.42,0,1,0,28.965151,70974.42,0,1,0,0,0,0,1,0,1,0,1,2,766.40
98771152,5,0,1,526,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,10.833333,41,0,0,11.95,0,1,1.303705,11.95,0,1,0,0,0,0,0,0,0,0,0,1,649.60
98771168,5,0,0,,0,1,0,0,1,1,0.25,0,0,0,0.6,0.15,0,102,0,0,245,62,325.416666,0,0,425.130833,741.666666,36,0,0,0.58,0,1,4.223877,0.58,0,1,0,0,0,0,0,0,0,0,1,1,1137.20
98771279,5,0,1,590,0,1,0,0,1,0,0.94,0,0,0,0.06,0,0,68,0,0,4,0,484.583333,0,0,7.24,0,34,1,0,127.24,0,1,2.775398,127.24,0,0,1,0,0,0,0,0,0,0,1,1,626.40
98771286,5,0,1,540,0,1,1,0,1,1,0.34,0,0,0.03,0.62,0.01,0,57,5,0,105,2,327.5,44.203333,0,238.835833,6.666666,35,1,0,160.16,0,1,3.316198,160.16,0,1,1,0,0,0,0,0,0,0,1,2,601.75
98771298,5,0,1,578,0.87,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25,33,0,48416.4,0,1,0,14.974469,48416.4,0,1,0,0,0,0,1,0,0,0,0,2,766.40
98771313,5,0,0,660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,895.81,0,1,0,13.908464,895.81,0,1,1,0,0,0,0,1,0,0,0,3,618.50
98771358,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,2.04,0,1,,2.04,0,1,1,0,0,0,0,0,0,0,0,2,618.50
98771756,5,0,1,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,51.11,0,1,,51.11,0,1,0,0,0,0,0,0,0,0,0,1,791.10
98772298,5,0,1,663,0,1,0,0,1,1,0.29,0,0,0,0.69,0.02,0,89,0,0,214,5,709.75,0,0,296.741666,122.75,26,1,0,30.44,0,1,4.372553,30.44,0,0,1,0,0,0,0,0,0,0,1,1,798.96
98772544,5,0,1,539,0,1,1,0,1,1,0.62,0,0,0.01,0.31,0.06,0,88,1,0,44,8,1190,59.5575,0,331.475833,1038.844166,34,1,0,886.85,0,1,4.079103,886.85,0,1,1,0,0,0,0,0,0,0,1,2,692.16
98772766,5,0,0,543,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,111.25,29,0,95141.35,0,1,0,11.449469,95141.35,0,1,0,0,0,0,1,0,0,0,0,2,1000.00
98772918,5,0,1,456,0,1,0,0,1,1,0.52,0,0,0,0.04,0.44,0,14,0,0,1,12,136.5,0,0,0.606666,432.583333,44,0,0,51.83,0,1,2.152527,51.83,0,1,0,0,0,0,0,0,0,0,1,1,855.59
98773027,5,0,1,321,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,19.01,0,1,,19.01,0,1,0,0,0,0,0,0,0,0,0,1,766.40
98773202,5,0,1,392,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,3984.01,0,1,0,10.692096,3984.01,0,0,0,0,0,0,0,1,0,0,0,1,679.70
98773268,5,0,1,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,12.71,0,1,1.303705,12.71,0,1,0,0,0,0,0,0,0,0,0,1,735.31
98773338,5,0,0,,0,1,0,0,1,0,0.54,0,0,0,0.46,0,0,13,0,0,11,0,80.416666,0,0,12.675833,0,25,1,0,1.1,0,1,2.775398,1.1,0,0,1,0,0,0,0,0,0,0,1,1,738.70
98773502,5,0,1,363,0.23,1,1,1,1,1,0.42,0.53,0.06,0.12,0.36,0.05,2,100,28,14,86,12,560.833333,97.206666,56.666666,238.046666,738.464166,31,1,11617.86,0,1,0,31.457618,11617.86,0,1,1,0,0,0,0,1,1,1,1,4,950.00
98773647,5,0,0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,281.448333,30,0,0,0,0,0,1.303705,0,0,1,0,0,0,0,0,0,0,0,0,1,1153.80
98773822,5,0,1,571,0,1,0,0,1,1,0.9,0,0,0,0.08,0.02,0,56,0,0,5,1,573.75,0,0,14.965,0.400833,54,1,0,42.35,0,1,3.456232,42.35,0,1,0,0,0,0,0,0,0,0,1,1,1033.20
98773845,5,0,0,412,0,1,1,0,1,1,0.75,0,0,0.2,0.04,0.02,0,41,11,0,2,1,492.75,4.500833,0,0.545,0.333333,25,1,0,3.19,0,1,3.856996,3.19,0,0,1,0,0,0,0,0,0,0,1,1,639.08
98774546,5,0,1,429,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,4159.02,0,1,0,16.888967,4159.02,0,0,1,0,0,0,0,0,1,1,0,2,868.51
98775124,5,0,1,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,1.69,0,1,,1.69,0,0,1,0,0,0,0,0,0,0,0,1,626.40
98775363,5,0,0,475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,676.7,0,1,0,1.303705,676.7,0,1,0,0,0,0,0,1,1,0,0,2,723.94
98775405,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,233.333333,27,0,14897.19,0,1,0,29.698003,14897.19,1,1,0,0,0,0,0,0,1,0,0,3,912.00
98775551,5,0,0,380,0,1,0,0,1,0,0.61,0,0,0,0.39,0,0,91,0,0,59,0,419.583333,0,0,79.045,0,27,0,0,0.61,0,1,3.456232,0.61,0,1,0,0,0,0,0,0,0,0,1,1,657.30
98775554,5,0,0,457,1,1,0,0,1,1,0.92,0,0,0,0.04,0.04,0,65,0,0,3,3,521.25,0,0,5.561666,66.166666,39,1,1803.42,0,1,0,12.844623,1803.42,0,1,0,0,0,0,0,1,0,0,1,2,626.40
98775584,5,0,1,486,0.93,1,0,0,1,1,0.53,0,0,0,0.44,0.03,0,126,0,0,104,7,366.25,0,0,115.788333,38.8625,49,1,37779.58,0,1,0,18.322441,37779.58,0,1,0,0,0,0,1,0,1,0,1,2,664.43
98775754,5,0,1,477,0,1,0,0,1,0,0.61,0,0,0,0.39,0,0,35,0,0,22,0,904.583333,0,0,6.489166,0,29,1,0,1.52,0,1,2.775398,1.52,0,0,1,0,0,0,0,0,0,0,1,1,778.25
98775776,5,0,1,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,4.51,0,1,,4.51,0,0,1,0,0,0,0,0,0,0,0,1,618.50
98775794,5,0,1,719,0,1,0,0,1,1,0.33,0,0,0,0.67,0.01,0,51,0,0,104,1,715.375833,0,0,126.203333,54.333333,33,1,0,115.8,0,1,3.316198,115.8,0,0,1,0,0,0,0,0,0,0,1,1,716.71
98776227,5,0,1,483,0,1,0,0,1,1,0.55,0,0,0,0.44,0.01,0,51,0,0,41,1,341.666666,0,0,59.186666,10.416666,38,1,0,43.16,0,1,2.775398,43.16,0,0,1,0,0,0,0,0,0,0,1,1,626.40
98776268,5,0,1,702,0,1,1,0,1,0,0.2,0,0,0.32,0.48,0,2,59,94,0,142,0,200.5,366.8425,0,139.290833,0,30,1,0,1.72,0,1,3.316198,1.72,0,0,1,0,0,0,0,0,0,0,1,1,641.96
98776282,5,0,1,667,0.15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,151.666666,37,0,8674.51,0,1,0,28.621013,8674.51,0,1,1,0,0,0,0,1,1,0,0,4,912.00
98776283,5,0,1,520,0,1,0,0,1,1,0.94,0,0,0,0.02,0.05,0,58,0,0,1,3,443.333333,0,0,1.780833,41.666666,64,1,0,3909.67,0,1,4.079103,3909.67,0,1,1,0,0,0,0,0,0,0,1,2,615.19
98776716,5,0,0,570,0,1,0,0,1,1,0.61,0,0,0,0.27,0.12,0,47,0,0,21,9,475,0,0,80.285833,477.0725,31,0,0,8.19,0,1,2.152527,8.19,0,1,0,0,0,0,0,0,0,0,1,1,917.08
98776884,5,0,1,503,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,5074.67,0,1,0,10.692096,5074.67,0,1,0,0,0,0,0,1,0,0,0,2,618.50
98777065,5,0,1,647,0.3,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,79.308333,0,0,0,36,0,5701.311,300.069,0.95,0.05,16.888967,6001.38,0,1,0,0,0,0,0,0,1,1,0,2,1045.74
98777101,5,0,0,,0,1,1,0,1,1,0.17,0,0,0.29,0.43,0.12,2,20,35,0,52,14,195.416666,498.589166,0,93.624166,404.291666,32,0,6977.88,2325.96,0.75,0.25,31.355987,9303.84,1,1,0,0,0,0,0,0,1,1,1,3,945.18
98777179,5,0,1,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1.25,0,1,3.001349,1.25,0,1,0,0,0,0,0,0,0,0,1,1,687.40
98777383,5,0,1,634,0,1,0,0,1,1,0.44,0,0,0,0.56,0.01,0,71,0,0,90,1,220.166666,0,0,216.795833,20.771666,25,1,0,71.74,0,1,2.775398,71.74,0,0,1,0,0,0,0,0,0,0,1,1,553.30
98777554,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,3.08,0,1,,3.08,0,0,1,0,0,0,0,0,0,0,0,1,626.40
98777582,5,0,0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,329.5,44,1,5987.98,0,1,0,28.985113,5987.98,0,0,1,0,0,0,0,1,0,0,1,2,614.83
98777632,5,0,1,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,49.76,0,1,3.216368,49.76,0,1,1,0,0,0,0,0,0,0,0,2,711.39
98778208,5,0,1,600,0,1,0,0,0,0,1,0,0,0,0,0,0,39,0,0,0,0,399.166666,0,0,0,0,49,1,0,17.82,0,1,2.775398,17.82,0,0,1,0,0,0,0,0,0,0,1,1,618.50
98778275,5,0,0,,0,1,1,0,0,0,0.54,0,0,0.46,0,0,2,44,38,0,0,0,850,435.044166,0,0,0,54,0,0,4011.81,0,1,2.152527,4011.81,0,1,0,0,0,0,0,0,0,0,0,1,937.03
98778307,5,0,0,398,0,1,0,0,1,0,0.5,0,0,0,0.5,0,0,38,0,0,38,0,300,0,0,74.961666,0,32,1,0,701.47,0,1,4.079103,701.47,0,1,1,0,0,0,0,0,0,0,1,2,628.43
98778377,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,275.5,52,0,0,930.95,0,1,2.60741,930.95,0,1,0,0,0,0,0,0,0,0,0,1,964.70
98778582,5,0,1,571,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,5509.95,0,1,0,10.692096,5509.95,0,1,0,0,0,0,0,1,0,0,0,2,626.40
98778725,5,0,1,542,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,3495.8484,35.3116,0.99,0.01,10.692096,3531.16,0,1,0,0,0,0,0,1,0,0,0,2,875.88
98778987,5,0,1,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,2.21,0,1,,2.21,0,0,1,0,0,0,0,0,0,0,0,1,655.11
98779166,5,0,1,565,0.55,1,0,0,1,1,0.71,0,0,0,0.24,0.06,0,12,0,0,4,1,248.333333,0,0,4.958333,12.5,51,0,10899.56,0,1,0,29.052756,10899.56,0,0,1,0,0,0,0,1,1,0,1,3,766.40
98779256,5,0,0,619,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,389.1,29,0,10617.39,0,1,0,23.763187,10617.39,1,1,0,0,0,0,0,0,0,0,0,2,766.40
98779340,5,0,1,467,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,7601.38,0,1,0,11.995801,7601.38,0,1,0,0,0,0,0,1,0,0,0,2,630.00
98779367,5,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,19.09,0,1,0.848822,19.09,0,0,1,0,0,0,0,0,0,0,1,1,711.29
98779475,5,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,3.03,0,1,,3.03,0,0,1,0,0,0,0,0,0,0,0,1,671.60
98779561,5,0,0,419,0,1,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,52.916666,0,0,0,0,30,0,0,1.52,0,1,0.848822,1.52,0,1,1,0,0,0,0,0,0,0,1,2,653.02
98779623,5,0,1,734,0.12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,308.735,29,0,6790.63,0,1,0,12.765868,6790.63,1,0,0,0,0,0,0,0,0,0,0,1,912.00
98779723,5,0,0,,0,1,0,0,1,1,0.33,0,0,0,0.63,0.05,0,61,0,0,117,9,474.583333,0,0,358.279166,724.416666,55,0,0,341.55,0,1,4.315724,341.55,0,1,0,0,0,0,0,0,0,0,0,1,925.79
98779792,5,0,1,477,0,1,0,0,1,0,0.91,0,0,0,0.09,0,0,105,0,0,10,0,505,0,0,8.97,0,32,1,0,1.02,0,1,3.316198,1.02,0,0,1,0,0,0,0,0,0,0,1,1,618.50
98780006,5,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,2.22,0,1,13.299506,2.22,0,1,0,0,0,0,0,0,0,0,0,1,687.40
98780335,5,0,0,537,0,1,0,0,1,0,0.84,0,0,0,0.16,0,0,214,0,0,40,0,745.416666,0,0,138.038333,0,31,0,0,557.57,0,1,2.152527,557.57,0,1,0,0,0,0,0,0,0,0,1,1,850.77
98780353,5,0,0,426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0.78,0,1,1.926576,0.78,0,1,1,0,0,0,0,0,0,0,0,2,868.98
98780759,5,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1.19,0,1,0.848822,1.19,0,1,1,0,0,0,0,0,0,0,1,2,667.52
98780799,5,0,1,594,0.98,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,264.075833,40,0,6729.3556,208.1244,0.97,0.03,28.634265,6937.48,1,1,0,0,0,0,0,0,1,0,0,3,1107.00
98780886,5,0,1,489,0.63,1,0,0,0,1,0.98,0,0,0,0,0.02,0,57,0,0,0,1,742.5,0,0,0,18.333333,26,1,12111.4574,247.1726,0.98,0.02,30.89726,12358.63,0,1,1,0,0,0,0,1,1,0,1,4,689.66
98781092,5,0,1,760,0,1,0,0,1,1,0.3,0,0,0,0.7,0,0,92,0,0,218,1,942.035833,0,0,760.371666,41.666666,44,0,0,929.53,0,1,2.775398,929.53,0,0,1,0,0,0,0,0,0,0,1,1,1233.84
98781919,5,0,1,493,0.08,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,57.791666,31,0,3408.46,0,1,0,11.722498,3408.46,0,0,0,0,0,0,0,1,0,0,0,1,626.40
98782040,5,0,1,664,0.29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12.293333,33,0,31251.81,0,1,0,10.692096,31251.81,0,0,0,0,0,0,0,1,0,0,0,1,1033.20
98782238,5,0,1,614,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,33.333333,29,0,0,429.37,0,1,1.303705,429.37,0,1,0,0,0,0,0,0,0,0,0,1,965.43
98789380,5,0,1,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1899.27,0,1,0,,1899.27,0,1,0,0,1,0,0,0,0,0,0,2,766.40
98789640,5,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,4.78,0,1,,4.78,0,1,0,0,0,0,0,0,0,0,0,1,950.02
98790390,5,0,1,344,0,1,0,0,1,0,0.75,0,0,0,0.25,0,0,15,0,0,5,0,351.25,0,0,0.97,0,27,1,0,2.21,0,1,2.775398,2.21,0,1,1,0,0,0,0,0,0,0,1,2,766.40
98790405,5,0,1,412,0,1,0,0,1,0,0.68,0,0,0,0.32,0,0,92,0,0,43,0,887.083333,0,0,156.646666,0,37,1,0,4.29,0,1,2.775398,4.29,0,0,1,0,0,0,0,0,0,0,1,1,815.34
98791112,5,0,1,690,0.31,1,0,0,1,0,0.69,0,0,0,0.31,0,0,43,0,0,19,0,509.583333,0,0,23.140833,0,39,1,7021.97,0,1,0,12.844623,7021.97,0,1,0,0,0,0,0,1,0,0,1,2,750.00
98791200,5,0,0,349,0,1,0,0,1,1,0.42,0,0,0,0.32,0.26,0,8,0,0,6,5,25.416666,0,0,12.920833,43.833333,34,0,0,1.15,0,1,2.152527,1.15,0,1,1,0,0,0,0,0,0,0,1,2,618.50
98791532,5,0,1,517,0,1,0,0,1,0,0.79,0,0,0,0.21,0,0,192,0,0,52,0,610.416666,0,0,47.799166,0,56,0,4717.81,0,1,0,3.234125,4717.81,0,1,0,0,1,0,0,0,1,1,1,3,766.40
98792001,5,0,1,625,0.62,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,27.988333,69,0,3040.3912,62.0488,0.98,0.02,27.581063,3102.44,1,1,0,0,0,0,0,0,1,1,0,3,981.28
98792167,5,0,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,33.75,0,0,0,0,40,0,0,34.43,0,1,1.303705,34.43,0,1,0,0,0,0,0,0,0,0,0,1,912.00
98793080,5,0,1,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,25.57,0,1,,25.57,0,1,0,0,0,0,0,0,0,0,0,1,776.25
98793134,5,0,0,589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,32792.4036,331.2364,0.99,0.01,10.145764,33123.64,0,1,0,0,0,0,1,0,0,0,0,2,687.40
98793241,5,0,1,604,0,1,0,0,0,0,1,0,0,0,0,0,0,30,0,0,0,0,658.75,0,0,0,0,55,1,0,0.01,0,1,2.152527,0.01,0,1,0,0,0,0,0,0,0,0,1,1,688.73
98793494,5,0,1,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,3.14,0,1,,3.14,0,1,0,0,0,0,0,0,0,0,0,1,650.90
98793565,5,0,0,809,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,237.98,25,0,56752.55,0,1,0,32.633643,56752.55,0,0,0,0,0,0,1,0,1,1,0,2,618.50
98793612,5,0,0,804,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,56.166666,57,0,0,3.52,0,1,,3.52,0,1,0,0,0,0,0,0,0,0,0,1,618.50
98795748,5,0,1,428,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9465.77,0,1,0,13.922377,9465.77,0,1,1,0,0,0,0,1,0,0,0,3,800.00
98798922,5,0,1,503,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,55700.48,0,1,0,10.145764,55700.48,0,1,0,0,0,0,1,0,0,0,0,2,626.40
98798981,5,0,1,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1.99,0,1,,1.99,0,1,0,0,0,0,0,0,0,0,0,1,667.68
98800514,5,0,1,427,0.98,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,57.5,27,0,58371.55,0,1,0,22.141565,58371.55,0,1,0,0,0,0,1,0,0,0,0,2,626.40
98800795,5,0,0,422,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,392.583333,0,0,0,0,34,1,0,0.6,0,1,4.305054,0.6,0,1,0,0,0,0,0,0,0,0,1,1,618.50
98800817,5,0,1,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,15.18,0,1,1.303705,15.18,0,1,0,0,0,0,0,0,0,0,0,1,793.53
98800975,5,0,1,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,5.31,0,1,,5.31,0,1,0,0,0,0,0,0,0,0,0,1,1055.24
98801091,5,0,1,497,0.91,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,238.75,27,0,72772.62,0,1,0,10.145764,72772.62,0,1,0,0,0,0,1,0,0,0,0,2,766.40
